j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
1889;479,7;8,7;238,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1890;473,7;7,7;246,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1891;475,9;6,1;235,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1892;476,1;5,2;246,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1893;477,1;4,2;254,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1894;491,6;3,3;218,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1895;509,5;2,5;217,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1896;515,4;2,1;205,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1897;512,8;2;165;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1898;508,5;1,5;168,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1899;510,6;1,1;145,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1900;489,8;0,8;164,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1901;480,1;0,5;152,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1902;470,3;0;143,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1903;470,8;0;143,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1904;467,7;1,5;177;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1905;462,3;4;179,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1906;465,5;6,2;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1907;447,4;9,4;181,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1908;460,8;10,6;173,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1909;411,2;11,2;207,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1910;411,2;12,5;175,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1911;438,7;12,2;175,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1912;449,5;11,9;215,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1913;441;11,2;176,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1914;442,7;10,2;196,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1915;446,8;9,4;252;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1916;439,4;8,3;224;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1917;472,3;7,4;196,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1918;439,2;7,5;177,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1919;453,3;7,2;192,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1920;472,5;6,5;162,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1921;494,9;6;195,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1922;502,4;6,1;208,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1923;507,2;5,7;178,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1924;511,5;4,9;165,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1925;506,7;4,5;192,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1926;496,5;4,3;177,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1927;481,5;4,7;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1928;480,2;6,4;288,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1929;480,5;8,4;344,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1930;490,7;9,5;348,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1931;458,3;11,1;348,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1932;475,8;12,2;340,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1933;385,3;11,9;340,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1934;337;11,4;330,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1935;337,1;11,7;325,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1936;336,5;11,8;319,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1937;347,9;11,7;335;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1938;338;10,9;355,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1939;337,7;9,7;356,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1940;338,7;9,2;327,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1941;346,2;8,9;350,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1942;411,7;8,3;349,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1943;452,9;7,9;293;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1944;459,7;7,9;205,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1945;493,6;7,7;251,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1946;505,2;7,6;178,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1947;497,4;7,7;172,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1948;496,7;7,5;179,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1949;482,3;7,1;221,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1950;463,8;6,8;269,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1951;460,5;6,9;281,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1952;455,7;7,5;337,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1953;449,2;8,9;362,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1954;415,7;10,5;353,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1955;458,6;11,2;353,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1956;358,1;12;356,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1957;312,5;12,2;326,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1958;287,4;12,8;331,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1959;278,9;12,9;360;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1960;279,3;13,5;356,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1961;279,1;13;333;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1962;282,8;11,4;334,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1963;313,8;9,7;370,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1964;342,4;8,1;395;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1965;365,8;6,9;337,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1966;427,3;5,9;349,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1967;480,2;5,1;297,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1968;409,5;4,5;277,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1969;421;4;269;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1970;408,1;3,4;187,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1971;415,1;2,7;180,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1972;444,9;2,1;185,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1973;440,3;1,3;219,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1974;426,5;0,3;242,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1975;406,3;0,1;260,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1976;407,9;1,3;324,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1977;415,3;3,5;351,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1978;472,2;7,2;359,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1979;460,6;12,7;323,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1980;417,7;15,8;352,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1981;361,8;17,6;335,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1982;349,9;19,1;330,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1983;346;19,8;337,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1984;333,3;19,7;310,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1985;317,2;18,3;346;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1986;307,9;16,3;365,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1987;316;13,9;340;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1988;320,9;12,1;387,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1989;328;11,3;380,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1990;363,6;9,9;310,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1991;408,2;8,4;262,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1992;432,7;7,5;206,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1993;465,6;6,6;206,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1994;452,6;5,8;218,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1995;455,6;5,2;176,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1996;448,3;4,6;221,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1997;430,5;3,9;218,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1998;411,2;3,5;213,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1999;406,9;3,3;256,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2000;406,4;4,4;245,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2001;404,7;6,7;278,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2002;478,5;9,9;252,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2003;444,5;12,2;234,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2004;365,9;14,2;242,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2005;309,3;16,7;254,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2006;274,6;16,4;219,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2007;251,1;16,3;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2008;256,8;16,7;224,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2009;241,8;16,3;243,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2010;238,3;14,8;238,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2011;233,8;12;281;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2012;235,8;9,6;253,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2013;267,6;8,4;234;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2014;287,7;7,7;244,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2015;329,8;7,1;266,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2016;373,3;6,5;189,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2017;420,9;5,7;201,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2018;437;4,7;214,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2019;466;4,1;170,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2020;471,7;3,7;180;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2021;403,5;3,5;204,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2022;485,8;3,6;225,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2023;472;4,1;274,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2024;440,5;5,6;327,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2025;412,3;8,4;313,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2026;399,1;11,1;323,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2027;381,3;14,8;316,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2028;367,7;16;354,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2029;330,9;16,9;316;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2030;294,8;17,6;329,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2031;260,5;17,6;320,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2032;230,4;17,1;313,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2033;238,4;15,5;324,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2034;251,8;13,7;326;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2035;266,3;11,7;356,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2036;298,9;10,8;340,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2037;330,5;10;338,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2038;383,6;8,5;348,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2039;411,7;6,7;269,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2040;455,3;5,2;238,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2041;464,6;3,9;187,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2042;463,6;2;203,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2043;442,1;1,3;166,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2044;434,7;1,5;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2045;434,2;1,3;164,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2046;434;1,1;213,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2047;430,3;1,3;169,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2048;416,2;1,5;184,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2049;401,3;2,2;257,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2050;395,9;3,2;263,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2051;401,3;6,2;265,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2052;359,1;8,4;240,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2053;345,8;9,5;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2054;339,4;9,9;268,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2055;354;10,4;241,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2056;412,7;10,3;271;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2057;453,1;9,7;252,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2058;468,3;9;233,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2059;464,2;7,6;247,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2060;443,9;6,4;244,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2061;437,8;6,3;255,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2062;465,2;5,2;217;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2063;479,1;4,2;181;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2064;412,1;3,7;196;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2065;418,9;3;164,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2066;421;2,7;211,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2067;407,7;2,5;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2068;460,5;2,2;201,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2069;458,4;2;168,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2070;459,1;2,3;193,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2071;465;3;191,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2072;457,7;4,3;176,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2073;465,9;6,2;163,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2074;476,6;8,1;173;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2075;410,3;10,5;190,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2076;455,6;11,8;208,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2077;348;13,2;197;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2078;307,1;15,2;169,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2079;290,8;16,2;170,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2080;299,9;16,1;207,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2081;269,7;14,6;184,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2082;270;12,9;224,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2083;242,6;11,4;254,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2084;258,7;10,4;243,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2085;269,3;9,5;269,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2086;311,4;8,8;258,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2087;339,5;8,1;187,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2088;383,2;7,1;200,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2089;416,2;6,3;197,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2090;432,2;5,7;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2091;410,8;4,8;203;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2092;386,1;4,3;171,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2093;362,7;4,3;218,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2094;354,9;4,2;210,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2095;353,6;4,4;241;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2096;356,7;5,8;262;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2097;357,3;7,4;307,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2098;359;9,5;328,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2099;345,1;11;340,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2100;331,5;13,3;332,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2101;333,3;15,7;313,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2102;263,6;17,4;359,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2103;234,6;17,3;323,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2104;228,6;17,6;231,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2105;232,2;17,2;271,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2106;254,2;16,5;352,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2107;265,4;15,1;323,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2108;261,8;13,9;328,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2109;272,5;12,6;308;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2110;282,7;11,9;311,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2111;315;11,5;274;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2112;341,8;11,1;198,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2113;361,2;10,8;177,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2114;373,2;10,1;199,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2115;374,4;10;207,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2116;348,1;10;190,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2117;341,4;10,1;178,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2118;343,7;10,2;196,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2119;327,6;9,9;247,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2120;331,3;9,3;270,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2121;342,2;8,9;339,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2122;352,9;8,1;321,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2123;385;8,5;320,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2124;342,5;10,2;308,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2125;305,6;8,7;349,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2126;254,1;9,1;331,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2127;230,9;8,9;302,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2128;200,7;7,6;294,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2129;188,4;6,9;248,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2130;186,1;5,6;355,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2131;194,1;4,7;307,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2132;187,2;4,4;315,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2133;207,1;4,3;304,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2134;242,6;4,3;241,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2135;242,3;3,9;246,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2136;280,4;3,2;172,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2137;290;3,1;199,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2138;286,7;3;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2139;269,8;2,5;219,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2140;261,6;2,1;177,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2141;273,8;1,9;178,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2142;286,7;1,8;171,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2143;292,9;2,2;268,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2144;300,5;2,8;275,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2145;297,4;3,3;341,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2146;315,5;4,9;297,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2147;321,1;6,4;334,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2148;317,2;7;310,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2149;301,3;8,2;319,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2150;297,1;8,5;296;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2151;246;5,9;283,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2152;233,5;7,6;215,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2153;192,1;7,5;229,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2154;179,1;7;255,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2155;156,3;5,9;344,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2156;145,7;5,1;316,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2157;153,4;4,6;297,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2158;186,6;4,6;226,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2159;252,9;4,6;239,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2160;247,8;4,7;204;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2161;251,9;4,4;198,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2162;253,8;4,1;196,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2163;247,9;3,7;215,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2164;241,1;3,6;188,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2165;237,9;4,1;181,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2166;240,2;4,3;174,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2167;244,1;4,1;237,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2168;240,2;5,4;227,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2169;244,7;6;218,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2170;268,5;6;263,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2171;298,6;7;222;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2172;357,2;6,7;228,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2173;386,5;5,8;229,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2174;411,2;4,9;235;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2175;423;4;264,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2176;417,7;3,2;233,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2177;423,2;2,5;221,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2178;426,4;2,5;256,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2179;421,2;1,1;225,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2180;390,7;1;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2181;381,6;0,3;251,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2182;383,8;-0,2;234,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2183;390,9;-0,3;245,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2184;391,1;-0,3;223,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2185;388,5;-0,3;210,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2186;375,3;0;211,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2187;372,1;0,2;202;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2188;362;0,3;171,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2189;365;0,3;179,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2190;364,6;0,1;220,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2191;373,9;0,2;269,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2192;388,4;0,3;265,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2193;351,6;1,5;242,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
